"QC_Record_ID","Batch_ID","Sample_ID","Analyte_ID","Value","Unit","Method_ID","Spec_Rev","LSL","USL","Qualifier","Sample_TS","Result_TS","Is_Final","Approval_Status","Spec_Status","Data_Origin","Target"
"SIM-S0129-Q-Solids","SIM-S0129","SIM-S0129-S","Solids","9.9339","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T14:15:00Z","2026-09-03T15:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0129-Q-Viscosity","SIM-S0129","SIM-S0129-S","Viscosity","1.7145","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T14:15:00Z","2026-09-03T15:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0129-Q-D50","SIM-S0129","SIM-S0129-S","D50","88.4927","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T14:15:00Z","2026-09-03T15:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0129-Q-D90","SIM-S0129","SIM-S0129-S","D90","122.6111","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T14:15:00Z","2026-09-03T15:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0129-Q-LPC_0p5","SIM-S0129","SIM-S0129-S","LPC_0p5","977.2448","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T14:15:00Z","2026-09-03T15:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0129-Q-LPC_1p0","SIM-S0129","SIM-S0129-S","LPC_1p0","65.9306","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T14:15:00Z","2026-09-03T15:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0129-Q-Zeta","SIM-S0129","SIM-S0129-S","Zeta","-42.1653","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T14:15:00Z","2026-09-03T15:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0129-Q-Fe","SIM-S0129","SIM-S0129-S","Fe","0.287","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T14:15:00Z","2026-09-03T15:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0130-Q-pH","SIM-S0130","SIM-S0130-S","pH","9.9742","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0130-Q-Solids","SIM-S0130","SIM-S0130-S","Solids","10.0912","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0130-Q-Viscosity","SIM-S0130","SIM-S0130-S","Viscosity","1.7534","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0130-Q-D50","SIM-S0130","SIM-S0130-S","D50","89.7975","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0130-Q-D90","SIM-S0130","SIM-S0130-S","D90","136.2095","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0130-Q-LPC_0p5","SIM-S0130","SIM-S0130-S","LPC_0p5","635.853","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0130-Q-LPC_1p0","SIM-S0130","SIM-S0130-S","LPC_1p0","79.7254","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0130-Q-Zeta","SIM-S0130","SIM-S0130-S","Zeta","-40.406","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0130-Q-Fe","SIM-S0130","SIM-S0130-S","Fe","0.2955","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0131-Q-pH","SIM-S0131","SIM-S0131-S","pH","9.9778","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0131-Q-Solids","SIM-S0131","SIM-S0131-S","Solids","10.0671","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0131-Q-Viscosity","SIM-S0131","SIM-S0131-S","Viscosity","1.6987","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0131-Q-D50","SIM-S0131","SIM-S0131-S","D50","91.6449","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0131-Q-D90","SIM-S0131","SIM-S0131-S","D90","128.6701","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0131-Q-LPC_0p5","SIM-S0131","SIM-S0131-S","LPC_0p5","856.7304","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0131-Q-LPC_1p0","SIM-S0131","SIM-S0131-S","LPC_1p0","71.8202","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0131-Q-Zeta","SIM-S0131","SIM-S0131-S","Zeta","-39.2792","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0131-Q-Fe","SIM-S0131","SIM-S0131-S","Fe","0.3167","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0132-Q-pH","SIM-S0132","SIM-S0132-S","pH","9.9573","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0132-Q-Solids","SIM-S0132","SIM-S0132-S","Solids","10.0373","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0132-Q-Viscosity","SIM-S0132","SIM-S0132-S","Viscosity","1.7343","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0132-Q-D50","SIM-S0132","SIM-S0132-S","D50","88.0789","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0132-Q-D90","SIM-S0132","SIM-S0132-S","D90","131.0393","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0132-Q-LPC_0p5","SIM-S0132","SIM-S0132-S","LPC_0p5","956.4976","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0132-Q-LPC_1p0","SIM-S0132","SIM-S0132-S","LPC_1p0","65.8715","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0132-Q-Zeta","SIM-S0132","SIM-S0132-S","Zeta","-39.47","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0132-Q-Fe","SIM-S0132","SIM-S0132-S","Fe","0.2586","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T15:45:00Z","2026-09-03T16:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0133-Q-pH","SIM-S0133","SIM-S0133-S","pH","10.0015","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0133-Q-Solids","SIM-S0133","SIM-S0133-S","Solids","9.9581","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0133-Q-Viscosity","SIM-S0133","SIM-S0133-S","Viscosity","1.7948","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0133-Q-D50","SIM-S0133","SIM-S0133-S","D50","87.413","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0133-Q-D90","SIM-S0133","SIM-S0133-S","D90","124.1345","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0133-Q-LPC_0p5","SIM-S0133","SIM-S0133-S","LPC_0p5","1107.2648","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0133-Q-LPC_1p0","SIM-S0133","SIM-S0133-S","LPC_1p0","71.567","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0133-Q-Zeta","SIM-S0133","SIM-S0133-S","Zeta","-40.943","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0133-Q-Fe","SIM-S0133","SIM-S0133-S","Fe","0.2955","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0134-Q-pH","SIM-S0134","SIM-S0134-S","pH","10.0127","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0134-Q-Solids","SIM-S0134","SIM-S0134-S","Solids","9.9487","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0134-Q-Viscosity","SIM-S0134","SIM-S0134-S","Viscosity","1.7419","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0134-Q-D50","SIM-S0134","SIM-S0134-S","D50","90.9644","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0134-Q-D90","SIM-S0134","SIM-S0134-S","D90","132.0352","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0134-Q-LPC_0p5","SIM-S0134","SIM-S0134-S","LPC_0p5","934.2673","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0134-Q-LPC_1p0","SIM-S0134","SIM-S0134-S","LPC_1p0","77.508","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0134-Q-Zeta","SIM-S0134","SIM-S0134-S","Zeta","-40.525","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0134-Q-Fe","SIM-S0134","SIM-S0134-S","Fe","0.3845","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0135-Q-pH","SIM-S0135","SIM-S0135-S","pH","10.0462","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0135-Q-Solids","SIM-S0135","SIM-S0135-S","Solids","9.8716","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0135-Q-Viscosity","SIM-S0135","SIM-S0135-S","Viscosity","1.6245","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0135-Q-D50","SIM-S0135","SIM-S0135-S","D50","91.009","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0135-Q-D90","SIM-S0135","SIM-S0135-S","D90","119.7201","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0135-Q-LPC_0p5","SIM-S0135","SIM-S0135-S","LPC_0p5","997.634","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0135-Q-LPC_1p0","SIM-S0135","SIM-S0135-S","LPC_1p0","58.5422","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0135-Q-Zeta","SIM-S0135","SIM-S0135-S","Zeta","-39.0259","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0135-Q-Fe","SIM-S0135","SIM-S0135-S","Fe","0.2684","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T17:15:00Z","2026-09-03T18:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0136-Q-pH","SIM-S0136","SIM-S0136-S","pH","9.968","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0136-Q-Solids","SIM-S0136","SIM-S0136-S","Solids","10.008","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0136-Q-Viscosity","SIM-S0136","SIM-S0136-S","Viscosity","1.7098","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0136-Q-D50","SIM-S0136","SIM-S0136-S","D50","90.8058","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0136-Q-D90","SIM-S0136","SIM-S0136-S","D90","123.6215","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0136-Q-LPC_0p5","SIM-S0136","SIM-S0136-S","LPC_0p5","950.21","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0136-Q-LPC_1p0","SIM-S0136","SIM-S0136-S","LPC_1p0","77.929","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0136-Q-Zeta","SIM-S0136","SIM-S0136-S","Zeta","-40.2895","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0136-Q-Fe","SIM-S0136","SIM-S0136-S","Fe","0.3062","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0137-Q-pH","SIM-S0137","SIM-S0137-S","pH","9.9708","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0137-Q-Solids","SIM-S0137","SIM-S0137-S","Solids","9.9179","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0137-Q-Viscosity","SIM-S0137","SIM-S0137-S","Viscosity","1.6549","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0137-Q-D50","SIM-S0137","SIM-S0137-S","D50","92.003","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0137-Q-D90","SIM-S0137","SIM-S0137-S","D90","121.8709","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0137-Q-LPC_0p5","SIM-S0137","SIM-S0137-S","LPC_0p5","979.6622","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0137-Q-LPC_1p0","SIM-S0137","SIM-S0137-S","LPC_1p0","84.817","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0137-Q-Zeta","SIM-S0137","SIM-S0137-S","Zeta","-39.8907","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0137-Q-Fe","SIM-S0137","SIM-S0137-S","Fe","0.2557","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0138-Q-pH","SIM-S0138","SIM-S0138-S","pH","9.9666","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0138-Q-Solids","SIM-S0138","SIM-S0138-S","Solids","10.16","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0138-Q-Viscosity","SIM-S0138","SIM-S0138-S","Viscosity","1.7776","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0138-Q-D50","SIM-S0138","SIM-S0138-S","D50","88.2898","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0138-Q-D90","SIM-S0138","SIM-S0138-S","D90","128.8969","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0138-Q-LPC_0p5","SIM-S0138","SIM-S0138-S","LPC_0p5","960.9868","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0138-Q-LPC_1p0","SIM-S0138","SIM-S0138-S","LPC_1p0","83.3108","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0138-Q-Zeta","SIM-S0138","SIM-S0138-S","Zeta","-41.2136","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0138-Q-Fe","SIM-S0138","SIM-S0138-S","Fe","0.302","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T18:45:00Z","2026-09-03T19:30:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0139-Q-pH","SIM-S0139","SIM-S0139-S","pH","10.0535","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0139-Q-Solids","SIM-S0139","SIM-S0139-S","Solids","10.0469","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0139-Q-Viscosity","SIM-S0139","SIM-S0139-S","Viscosity","1.6526","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0139-Q-D50","SIM-S0139","SIM-S0139-S","D50","89.6126","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0139-Q-D90","SIM-S0139","SIM-S0139-S","D90","136.7293","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0139-Q-LPC_0p5","SIM-S0139","SIM-S0139-S","LPC_0p5","1252.0103","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
"SIM-S0139-Q-LPC_1p0","SIM-S0139","SIM-S0139-S","LPC_1p0","82.0342","count/mL","SIM-M-LPC_1p0","SIM-Q02","","600","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","80"
"SIM-S0139-Q-Zeta","SIM-S0139","SIM-S0139-S","Zeta","-39.8979","mV","SIM-M-Zeta","SIM-Q02","-50","-30","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","-40"
"SIM-S0139-Q-Fe","SIM-S0139","SIM-S0139-S","Fe","0.2901","ug/kg","SIM-M-Fe","SIM-Q02","","1","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","0.3"
"SIM-S0140-Q-pH","SIM-S0140","SIM-S0140-S","pH","9.9646","pH","SIM-M-pH","SIM-Q02","9.5","10.5","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0140-Q-Solids","SIM-S0140","SIM-S0140-S","Solids","9.9767","wt%","SIM-M-Solids","SIM-Q02","9.5","10.5","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","10"
"SIM-S0140-Q-Viscosity","SIM-S0140","SIM-S0140-S","Viscosity","1.7688","mPa.s","SIM-M-Viscosity","SIM-Q02","1.2","2.2","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1.7"
"SIM-S0140-Q-D50","SIM-S0140","SIM-S0140-S","D50","87.206","nm","SIM-M-D50","SIM-Q02","75","105","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","90"
"SIM-S0140-Q-D90","SIM-S0140","SIM-S0140-S","D90","121.7948","nm","SIM-M-D90","SIM-Q02","110","180","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","130"
"SIM-S0140-Q-LPC_0p5","SIM-S0140","SIM-S0140-S","LPC_0p5","950.1709","count/mL","SIM-M-LPC_0p5","SIM-Q02","","3000","EQ","2026-09-03T20:15:00Z","2026-09-03T21:00:00Z","true","APPROVED","DEMO","SYNTHETIC","1000"
