"Process_Record_ID","Batch_ID","Step_Run_ID","Step_ID","Equipment_ID","Parameter","Value","Unit","Event_TS","Step_Start_TS","Step_End_TS","Data_Origin","Target_Value","Upper_Limit","Target_Duration_min","Upper_Duration_min"
"SIM-S0151-P0","SIM-S0151","SIM-S0151-MIX","MIX","MIX-1","Temperature","25.337","C","2026-09-04T01:10:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0151-P1","SIM-S0151","SIM-S0151-MIX","MIX","MIX-1","Temperature","25.1316","C","2026-09-04T01:18:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0151-P2","SIM-S0151","SIM-S0151-MIX","MIX","MIX-1","Temperature","25.2112","C","2026-09-04T01:26:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0151-P3","SIM-S0151","SIM-S0151-MIX","MIX","MIX-1","Temperature","25.6174","C","2026-09-04T01:34:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0151-P4","SIM-S0151","SIM-S0151-MIX","MIX","MIX-1","Temperature","25.1928","C","2026-09-04T01:42:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0151-P5","SIM-S0151","SIM-S0151-MIX","MIX","MIX-1","Temperature","25.2383","C","2026-09-04T01:50:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0152-P0","SIM-S0152","SIM-S0152-MIX","MIX","MIX-2","Temperature","24.4668","C","2026-09-04T01:10:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0152-P1","SIM-S0152","SIM-S0152-MIX","MIX","MIX-2","Temperature","24.4679","C","2026-09-04T01:18:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0152-P2","SIM-S0152","SIM-S0152-MIX","MIX","MIX-2","Temperature","24.7124","C","2026-09-04T01:26:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0152-P3","SIM-S0152","SIM-S0152-MIX","MIX","MIX-2","Temperature","24.6966","C","2026-09-04T01:34:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0152-P4","SIM-S0152","SIM-S0152-MIX","MIX","MIX-2","Temperature","24.4552","C","2026-09-04T01:42:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0152-P5","SIM-S0152","SIM-S0152-MIX","MIX","MIX-2","Temperature","24.625","C","2026-09-04T01:50:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0153-P0","SIM-S0153","SIM-S0153-MIX","MIX","MIX-3","Temperature","25.745","C","2026-09-04T01:10:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0153-P1","SIM-S0153","SIM-S0153-MIX","MIX","MIX-3","Temperature","25.9523","C","2026-09-04T01:18:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0153-P2","SIM-S0153","SIM-S0153-MIX","MIX","MIX-3","Temperature","25.8906","C","2026-09-04T01:26:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0153-P3","SIM-S0153","SIM-S0153-MIX","MIX","MIX-3","Temperature","25.9231","C","2026-09-04T01:34:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0153-P4","SIM-S0153","SIM-S0153-MIX","MIX","MIX-3","Temperature","26.088","C","2026-09-04T01:42:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0153-P5","SIM-S0153","SIM-S0153-MIX","MIX","MIX-3","Temperature","25.8371","C","2026-09-04T01:50:00Z","2026-09-04T01:10:00Z","2026-09-04T02:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0154-P0","SIM-S0154","SIM-S0154-MIX","MIX","MIX-1","Temperature","24.9677","C","2026-09-04T02:40:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0154-P1","SIM-S0154","SIM-S0154-MIX","MIX","MIX-1","Temperature","25.1808","C","2026-09-04T02:48:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0154-P2","SIM-S0154","SIM-S0154-MIX","MIX","MIX-1","Temperature","25.2331","C","2026-09-04T02:56:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0154-P3","SIM-S0154","SIM-S0154-MIX","MIX","MIX-1","Temperature","25.151","C","2026-09-04T03:04:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0154-P4","SIM-S0154","SIM-S0154-MIX","MIX","MIX-1","Temperature","24.6076","C","2026-09-04T03:12:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0154-P5","SIM-S0154","SIM-S0154-MIX","MIX","MIX-1","Temperature","24.9901","C","2026-09-04T03:20:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0155-P0","SIM-S0155","SIM-S0155-MIX","MIX","MIX-2","Temperature","24.1189","C","2026-09-04T02:40:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0155-P1","SIM-S0155","SIM-S0155-MIX","MIX","MIX-2","Temperature","24.2928","C","2026-09-04T02:48:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0155-P2","SIM-S0155","SIM-S0155-MIX","MIX","MIX-2","Temperature","24.0498","C","2026-09-04T02:56:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0155-P3","SIM-S0155","SIM-S0155-MIX","MIX","MIX-2","Temperature","24.3585","C","2026-09-04T03:04:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0155-P4","SIM-S0155","SIM-S0155-MIX","MIX","MIX-2","Temperature","24.1662","C","2026-09-04T03:12:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0155-P5","SIM-S0155","SIM-S0155-MIX","MIX","MIX-2","Temperature","24.1158","C","2026-09-04T03:20:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0156-P0","SIM-S0156","SIM-S0156-MIX","MIX","MIX-3","Temperature","24.6022","C","2026-09-04T02:40:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0156-P1","SIM-S0156","SIM-S0156-MIX","MIX","MIX-3","Temperature","24.8378","C","2026-09-04T02:48:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0156-P2","SIM-S0156","SIM-S0156-MIX","MIX","MIX-3","Temperature","24.704","C","2026-09-04T02:56:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0156-P3","SIM-S0156","SIM-S0156-MIX","MIX","MIX-3","Temperature","24.8126","C","2026-09-04T03:04:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0156-P4","SIM-S0156","SIM-S0156-MIX","MIX","MIX-3","Temperature","25.028","C","2026-09-04T03:12:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0156-P5","SIM-S0156","SIM-S0156-MIX","MIX","MIX-3","Temperature","24.9999","C","2026-09-04T03:20:00Z","2026-09-04T02:40:00Z","2026-09-04T03:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0157-P0","SIM-S0157","SIM-S0157-MIX","MIX","MIX-1","Temperature","25.2921","C","2026-09-04T04:10:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0157-P1","SIM-S0157","SIM-S0157-MIX","MIX","MIX-1","Temperature","25.2149","C","2026-09-04T04:18:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0157-P2","SIM-S0157","SIM-S0157-MIX","MIX","MIX-1","Temperature","25.2827","C","2026-09-04T04:26:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0157-P3","SIM-S0157","SIM-S0157-MIX","MIX","MIX-1","Temperature","25.5243","C","2026-09-04T04:34:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0157-P4","SIM-S0157","SIM-S0157-MIX","MIX","MIX-1","Temperature","25.307","C","2026-09-04T04:42:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0157-P5","SIM-S0157","SIM-S0157-MIX","MIX","MIX-1","Temperature","25.2079","C","2026-09-04T04:50:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0158-P0","SIM-S0158","SIM-S0158-MIX","MIX","MIX-2","Temperature","24.5684","C","2026-09-04T04:10:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0158-P1","SIM-S0158","SIM-S0158-MIX","MIX","MIX-2","Temperature","24.4133","C","2026-09-04T04:18:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0158-P2","SIM-S0158","SIM-S0158-MIX","MIX","MIX-2","Temperature","24.5352","C","2026-09-04T04:26:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0158-P3","SIM-S0158","SIM-S0158-MIX","MIX","MIX-2","Temperature","24.4759","C","2026-09-04T04:34:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0158-P4","SIM-S0158","SIM-S0158-MIX","MIX","MIX-2","Temperature","24.55","C","2026-09-04T04:42:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0158-P5","SIM-S0158","SIM-S0158-MIX","MIX","MIX-2","Temperature","24.6764","C","2026-09-04T04:50:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0159-P0","SIM-S0159","SIM-S0159-MIX","MIX","MIX-3","Temperature","25.5362","C","2026-09-04T04:10:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0159-P1","SIM-S0159","SIM-S0159-MIX","MIX","MIX-3","Temperature","25.2402","C","2026-09-04T04:18:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0159-P2","SIM-S0159","SIM-S0159-MIX","MIX","MIX-3","Temperature","25.4573","C","2026-09-04T04:26:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0159-P3","SIM-S0159","SIM-S0159-MIX","MIX","MIX-3","Temperature","25.3083","C","2026-09-04T04:34:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0159-P4","SIM-S0159","SIM-S0159-MIX","MIX","MIX-3","Temperature","25.0691","C","2026-09-04T04:42:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0159-P5","SIM-S0159","SIM-S0159-MIX","MIX","MIX-3","Temperature","25.2761","C","2026-09-04T04:50:00Z","2026-09-04T04:10:00Z","2026-09-04T05:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0160-P0","SIM-S0160","SIM-S0160-MIX","MIX","MIX-1","Temperature","25.8192","C","2026-09-04T05:40:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0160-P1","SIM-S0160","SIM-S0160-MIX","MIX","MIX-1","Temperature","25.9873","C","2026-09-04T05:48:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0160-P2","SIM-S0160","SIM-S0160-MIX","MIX","MIX-1","Temperature","25.8433","C","2026-09-04T05:56:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0160-P3","SIM-S0160","SIM-S0160-MIX","MIX","MIX-1","Temperature","25.7074","C","2026-09-04T06:04:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0160-P4","SIM-S0160","SIM-S0160-MIX","MIX","MIX-1","Temperature","25.6698","C","2026-09-04T06:12:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0160-P5","SIM-S0160","SIM-S0160-MIX","MIX","MIX-1","Temperature","25.8672","C","2026-09-04T06:20:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0161-P0","SIM-S0161","SIM-S0161-MIX","MIX","MIX-2","Temperature","25.6051","C","2026-09-04T05:40:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0161-P1","SIM-S0161","SIM-S0161-MIX","MIX","MIX-2","Temperature","25.7752","C","2026-09-04T05:48:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0161-P2","SIM-S0161","SIM-S0161-MIX","MIX","MIX-2","Temperature","25.7537","C","2026-09-04T05:56:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0161-P3","SIM-S0161","SIM-S0161-MIX","MIX","MIX-2","Temperature","25.7013","C","2026-09-04T06:04:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0161-P4","SIM-S0161","SIM-S0161-MIX","MIX","MIX-2","Temperature","25.8229","C","2026-09-04T06:12:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0161-P5","SIM-S0161","SIM-S0161-MIX","MIX","MIX-2","Temperature","25.4016","C","2026-09-04T06:20:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0162-P0","SIM-S0162","SIM-S0162-MIX","MIX","MIX-3","Temperature","24.8971","C","2026-09-04T05:40:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0162-P1","SIM-S0162","SIM-S0162-MIX","MIX","MIX-3","Temperature","24.9052","C","2026-09-04T05:48:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0162-P2","SIM-S0162","SIM-S0162-MIX","MIX","MIX-3","Temperature","25.2012","C","2026-09-04T05:56:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0162-P3","SIM-S0162","SIM-S0162-MIX","MIX","MIX-3","Temperature","25.0273","C","2026-09-04T06:04:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0162-P4","SIM-S0162","SIM-S0162-MIX","MIX","MIX-3","Temperature","25.0587","C","2026-09-04T06:12:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0162-P5","SIM-S0162","SIM-S0162-MIX","MIX","MIX-3","Temperature","24.9045","C","2026-09-04T06:20:00Z","2026-09-04T05:40:00Z","2026-09-04T06:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0163-P0","SIM-S0163","SIM-S0163-MIX","MIX","MIX-1","Temperature","25.185","C","2026-09-04T07:10:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0163-P1","SIM-S0163","SIM-S0163-MIX","MIX","MIX-1","Temperature","25.3583","C","2026-09-04T07:18:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0163-P2","SIM-S0163","SIM-S0163-MIX","MIX","MIX-1","Temperature","25.3014","C","2026-09-04T07:26:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0163-P3","SIM-S0163","SIM-S0163-MIX","MIX","MIX-1","Temperature","25.3185","C","2026-09-04T07:34:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0163-P4","SIM-S0163","SIM-S0163-MIX","MIX","MIX-1","Temperature","25.3867","C","2026-09-04T07:42:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0163-P5","SIM-S0163","SIM-S0163-MIX","MIX","MIX-1","Temperature","25.34","C","2026-09-04T07:50:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0164-P0","SIM-S0164","SIM-S0164-MIX","MIX","MIX-2","Temperature","25.7788","C","2026-09-04T07:10:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0164-P1","SIM-S0164","SIM-S0164-MIX","MIX","MIX-2","Temperature","25.7081","C","2026-09-04T07:18:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0164-P2","SIM-S0164","SIM-S0164-MIX","MIX","MIX-2","Temperature","26.0479","C","2026-09-04T07:26:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0164-P3","SIM-S0164","SIM-S0164-MIX","MIX","MIX-2","Temperature","25.7477","C","2026-09-04T07:34:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0164-P4","SIM-S0164","SIM-S0164-MIX","MIX","MIX-2","Temperature","25.5793","C","2026-09-04T07:42:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0164-P5","SIM-S0164","SIM-S0164-MIX","MIX","MIX-2","Temperature","25.5728","C","2026-09-04T07:50:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0165-P0","SIM-S0165","SIM-S0165-MIX","MIX","MIX-3","Temperature","24.1166","C","2026-09-04T07:10:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0165-P1","SIM-S0165","SIM-S0165-MIX","MIX","MIX-3","Temperature","24.226","C","2026-09-04T07:18:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0165-P2","SIM-S0165","SIM-S0165-MIX","MIX","MIX-3","Temperature","24.3454","C","2026-09-04T07:26:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0165-P3","SIM-S0165","SIM-S0165-MIX","MIX","MIX-3","Temperature","24.0937","C","2026-09-04T07:34:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0165-P4","SIM-S0165","SIM-S0165-MIX","MIX","MIX-3","Temperature","24.1979","C","2026-09-04T07:42:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0165-P5","SIM-S0165","SIM-S0165-MIX","MIX","MIX-3","Temperature","24.1135","C","2026-09-04T07:50:00Z","2026-09-04T07:10:00Z","2026-09-04T08:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0166-P0","SIM-S0166","SIM-S0166-MIX","MIX","MIX-1","Temperature","25.1752","C","2026-09-04T08:40:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0166-P1","SIM-S0166","SIM-S0166-MIX","MIX","MIX-1","Temperature","25.0794","C","2026-09-04T08:48:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0166-P2","SIM-S0166","SIM-S0166-MIX","MIX","MIX-1","Temperature","25.397","C","2026-09-04T08:56:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0166-P3","SIM-S0166","SIM-S0166-MIX","MIX","MIX-1","Temperature","25.0896","C","2026-09-04T09:04:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0166-P4","SIM-S0166","SIM-S0166-MIX","MIX","MIX-1","Temperature","25.1329","C","2026-09-04T09:12:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0166-P5","SIM-S0166","SIM-S0166-MIX","MIX","MIX-1","Temperature","24.9996","C","2026-09-04T09:20:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0167-P0","SIM-S0167","SIM-S0167-MIX","MIX","MIX-2","Temperature","24.745","C","2026-09-04T08:40:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0167-P1","SIM-S0167","SIM-S0167-MIX","MIX","MIX-2","Temperature","25.0167","C","2026-09-04T08:48:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0167-P2","SIM-S0167","SIM-S0167-MIX","MIX","MIX-2","Temperature","25.1281","C","2026-09-04T08:56:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0167-P3","SIM-S0167","SIM-S0167-MIX","MIX","MIX-2","Temperature","24.8411","C","2026-09-04T09:04:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0167-P4","SIM-S0167","SIM-S0167-MIX","MIX","MIX-2","Temperature","24.6766","C","2026-09-04T09:12:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0167-P5","SIM-S0167","SIM-S0167-MIX","MIX","MIX-2","Temperature","24.8749","C","2026-09-04T09:20:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0168-P0","SIM-S0168","SIM-S0168-MIX","MIX","MIX-3","Temperature","25.67","C","2026-09-04T08:40:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0168-P1","SIM-S0168","SIM-S0168-MIX","MIX","MIX-3","Temperature","25.8595","C","2026-09-04T08:48:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0168-P2","SIM-S0168","SIM-S0168-MIX","MIX","MIX-3","Temperature","25.8375","C","2026-09-04T08:56:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0168-P3","SIM-S0168","SIM-S0168-MIX","MIX","MIX-3","Temperature","25.6857","C","2026-09-04T09:04:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0168-P4","SIM-S0168","SIM-S0168-MIX","MIX","MIX-3","Temperature","25.9342","C","2026-09-04T09:12:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0168-P5","SIM-S0168","SIM-S0168-MIX","MIX","MIX-3","Temperature","25.6972","C","2026-09-04T09:20:00Z","2026-09-04T08:40:00Z","2026-09-04T09:30:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0169-P0","SIM-S0169","SIM-S0169-MIX","MIX","MIX-1","Temperature","25.5021","C","2026-09-04T10:10:00Z","2026-09-04T10:10:00Z","2026-09-04T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0169-P1","SIM-S0169","SIM-S0169-MIX","MIX","MIX-1","Temperature","25.6468","C","2026-09-04T10:18:00Z","2026-09-04T10:10:00Z","2026-09-04T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0169-P2","SIM-S0169","SIM-S0169-MIX","MIX","MIX-1","Temperature","25.5756","C","2026-09-04T10:26:00Z","2026-09-04T10:10:00Z","2026-09-04T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0169-P3","SIM-S0169","SIM-S0169-MIX","MIX","MIX-1","Temperature","25.4895","C","2026-09-04T10:34:00Z","2026-09-04T10:10:00Z","2026-09-04T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0169-P4","SIM-S0169","SIM-S0169-MIX","MIX","MIX-1","Temperature","25.4629","C","2026-09-04T10:42:00Z","2026-09-04T10:10:00Z","2026-09-04T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0169-P5","SIM-S0169","SIM-S0169-MIX","MIX","MIX-1","Temperature","25.6599","C","2026-09-04T10:50:00Z","2026-09-04T10:10:00Z","2026-09-04T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0170-P0","SIM-S0170","SIM-S0170-MIX","MIX","MIX-2","Temperature","24.9179","C","2026-09-04T10:10:00Z","2026-09-04T10:10:00Z","2026-09-04T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0170-P1","SIM-S0170","SIM-S0170-MIX","MIX","MIX-2","Temperature","25.1002","C","2026-09-04T10:18:00Z","2026-09-04T10:10:00Z","2026-09-04T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0170-P2","SIM-S0170","SIM-S0170-MIX","MIX","MIX-2","Temperature","24.7213","C","2026-09-04T10:26:00Z","2026-09-04T10:10:00Z","2026-09-04T11:00:00Z","SYNTHETIC","25","30","50","60"
"SIM-S0170-P3","SIM-S0170","SIM-S0170-MIX","MIX","MIX-2","Temperature","24.8958","C","2026-09-04T10:34:00Z","2026-09-04T10:10:00Z","2026-09-04T11:00:00Z","SYNTHETIC","25","30","50","60"
